tenure,MonthlyCharges,Contract,OnlineSecurity,PaymentMethod,CLV
2,19.4,0,1,3,38.8
65,26.5,2,1,0,1722.5
22,90.5,0,0,0,1991.0
55,19.15,1,1,1,1053.25
9,94.85,0,0,3,853.65
7,69.95,0,0,0,489.65000000000003
35,40.9,1,0,3,1431.5
6,80.25,2,2,3,481.5
1,48.6,0,2,1,48.6
17,70.8,0,0,2,1203.6
10,60.2,0,0,3,602.0
15,55.2,1,0,1,828.0
40,55.8,0,2,2,2232.0
13,54.15,1,2,0,703.9499999999999
29,80.15,0,0,0,2324.3500000000004
3,75.5,0,0,2,226.5
58,100.4,0,0,0,5823.200000000001
45,62.55,1,2,1,2814.75
72,70.45,2,2,0,5072.400000000001
68,85.5,1,2,0,5814.0
1,20.2,0,1,0,20.2
38,54.5,0,2,2,2071.0
2,20.75,0,1,3,41.5
11,20.35,0,1,3,223.85000000000002
20,91.0,1,0,0,1820.0
72,104.8,2,0,0,7545.599999999999
3,74.75,0,0,1,224.25
23,104.05,0,0,3,2393.15
40,51.1,0,0,2,2044.0
62,89.8,0,0,0,5567.599999999999
22,20.55,0,1,2,452.1
11,64.05,0,2,0,704.55
7,74.85,0,0,2,523.9499999999999
13,96.65,0,2,2,1256.45
1,20.05,0,1,3,20.05
39,103.45,0,0,2,4034.55
3,25.0,0,0,3,75.0
58,20.3,2,1,1,1177.4
6,26.35,0,1,3,158.10000000000002
1,19.9,0,1,2,19.9
22,54.7,0,0,3,1203.4
14,46.35,0,0,2,648.9
64,90.25,1,0,1,5776.0
1,19.95,0,1,2,19.95
6,20.65,0,1,3,123.89999999999999
1,79.6,0,0,2,79.6
39,25.45,1,1,0,992.55
20,19.5,1,1,3,390.0
1,75.9,0,0,2,75.9
1,76.2,0,0,2,76.2
64,66.15,1,2,1,4233.6
1,19.25,0,1,3,19.25
46,69.1,0,0,1,3178.6
28,39.1,1,0,2,1094.8
33,20.05,0,1,3,661.65
39,59.8,1,2,2,2332.2
42,84.3,0,0,2,3540.6
1,48.6,0,0,2,48.6
7,79.0,0,0,2,553.0
70,105.35,2,2,1,7374.5
65,25.1,2,1,0,1631.5
1,49.75,0,2,2,49.75
18,94.75,0,0,2,1705.5
24,93.0,0,0,2,2232.0
63,71.9,2,2,0,4529.700000000001
44,77.55,1,0,3,3412.2
4,19.85,0,1,2,79.4
1,70.25,0,0,2,70.25
37,95.25,0,0,2,3524.25
10,84.6,0,0,1,846.0
34,25.05,0,0,0,851.7
35,53.15,1,2,1,1860.25
4,20.15,0,1,2,80.6
39,101.25,0,0,2,3948.75
43,100.55,1,0,0,4323.65
17,24.1,0,1,3,409.70000000000005
61,25.3,2,1,0,1543.3
49,71.8,1,2,2,3518.2
4,19.7,1,1,3,78.8
64,49.85,2,0,2,3190.4
3,69.6,0,0,3,208.79999999999998
1,19.75,0,1,2,19.75
40,80.8,1,0,2,3232.0
1,60.0,0,2,2,60.0
8,86.55,0,0,2,692.4
1,20.85,0,1,3,20.85
34,64.2,1,0,0,2182.8
1,35.0,0,0,2,35.0
39,50.75,0,0,2,1979.25
58,105.5,1,2,1,6119.0
45,19.2,2,1,2,864.0
6,85.15,0,2,0,510.90000000000003
43,90.65,1,2,1,3897.9500000000003
41,20.0,2,1,3,820.0
5,74.65,0,0,2,373.25
72,61.2,2,2,1,4406.400000000001
4,19.95,1,1,3,79.8
9,54.8,0,0,3,493.2
72,73.45,2,0,1,5288.400000000001
33,51.45,1,0,3,1697.8500000000001
72,80.45,2,2,0,5792.400000000001
22,54.2,0,2,2,1192.4
70,109.5,1,0,2,7665.0
21,104.4,0,0,2,2192.4
15,85.3,0,0,2,1279.5
29,79.3,0,0,2,2299.7
15,76.5,0,0,0,1147.5
71,105.1,0,2,1,7462.099999999999
72,25.4,2,1,0,1828.8
19,86.85,0,0,2,1650.1499999999999
1,19.65,0,1,3,19.65
1,75.7,0,0,2,75.7
2,45.55,0,0,2,91.1
11,78.1,0,0,1,859.0999999999999
12,19.3,1,1,3,231.60000000000002
70,110.5,2,0,2,7735.0
20,90.8,0,0,2,1816.0
23,20.3,0,1,0,466.90000000000003
49,81.35,2,2,1,3986.1499999999996
4,97.95,0,0,2,391.8
32,108.15,0,2,1,3460.8
2,55.3,0,0,2,110.6
69,56.55,2,2,1,3901.95
6,80.5,0,0,1,483.0
24,19.7,2,1,3,472.79999999999995
32,104.05,1,0,1,3329.6
27,52.85,2,2,0,1426.95
27,104.3,0,2,0,2816.1
58,80.65,0,0,0,4677.700000000001
1,71.35,0,0,3,71.35
18,24.65,2,1,1,443.7
47,21.3,2,1,0,1001.1
70,110.2,2,0,2,7714.0
13,89.4,0,0,2,1162.2
36,51.05,0,2,1,1837.8
67,19.8,2,1,3,1326.6000000000001
10,19.9,0,1,3,199.0
19,87.3,0,2,2,1658.7
71,19.85,2,1,0,1409.3500000000001
72,89.4,2,2,3,6436.8
48,20.0,2,1,3,960.0
1,20.05,0,1,3,20.05
18,83.25,0,2,2,1498.5
1,20.6,0,1,3,20.6
67,102.9,2,0,0,6894.3
69,39.1,2,2,3,2697.9
19,99.95,0,0,2,1899.05
72,114.5,2,2,3,8244.0
38,20.2,2,1,3,767.6
40,55.8,1,0,2,2232.0
61,24.2,2,1,3,1476.2
10,81.0,0,0,1,810.0
32,72.8,1,2,1,2329.6
21,99.85,0,0,1,2096.85
59,99.5,1,0,2,5870.5
13,70.15,0,0,2,911.95
47,20.25,2,1,1,951.75
69,26.0,2,1,0,1794.0
2,19.9,0,1,1,39.8
22,19.05,0,1,0,419.1
15,96.5,0,2,2,1447.5
53,19.85,2,1,1,1052.0500000000002
28,25.7,0,1,3,719.6
22,20.3,1,1,3,446.6
1,70.15,0,0,3,70.15
16,91.55,0,0,2,1464.8
48,39.4,2,2,3,1891.1999999999998
30,105.7,0,2,0,3171.0
3,70.25,0,0,2,210.75
57,93.75,2,2,2,5343.75
68,96.55,1,2,1,6565.4
23,60.0,1,0,0,1380.0
65,59.8,2,0,1,3887.0
44,90.65,1,0,0,3988.6000000000004
71,109.0,2,2,0,7739.0
37,68.1,1,2,1,2519.7
12,20.4,0,1,3,244.79999999999998
69,81.95,2,0,0,5654.55
35,60.55,0,2,2,2119.25
5,65.6,0,0,0,328.0
58,82.5,2,0,0,4785.0
72,82.3,2,2,0,5925.599999999999
72,68.15,2,2,3,4906.8
1,20.3,0,1,1,20.3
39,95.55,1,2,2,3726.45
53,20.2,1,1,1,1070.6
27,89.2,0,0,2,2408.4
1,69.65,0,0,2,69.65
1,89.3,0,0,2,89.3
18,74.8,0,2,2,1346.3999999999999
46,20.2,2,1,3,929.1999999999999
72,84.4,2,2,1,6076.8
36,87.55,0,0,2,3151.7999999999997
4,25.15,0,0,2,100.6
25,19.8,2,1,1,495.0
40,50.85,0,0,2,2034.0
63,102.4,0,0,2,6451.200000000001
15,96.3,0,2,3,1444.5
14,55.5,0,0,1,777.0
72,109.75,2,0,0,7902.0
39,106.4,0,2,2,4149.6
47,60.0,2,2,1,2820.0
19,88.8,0,2,1,1687.2
5,85.2,0,0,2,426.0
13,35.1,0,0,2,456.3
17,80.05,0,0,0,1360.85
34,75.55,0,0,2,2568.7
42,49.55,0,0,2,2081.1
5,81.3,0,0,2,406.5
71,23.9,2,1,1,1696.8999999999999
19,66.4,0,2,0,1261.6000000000001
2,19.6,0,1,2,39.2
57,18.8,2,1,1,1071.6000000000001
72,108.4,2,0,2,7804.8
6,85.95,0,0,3,515.7
17,85.45,0,0,2,1452.65
61,80.9,2,0,0,4934.900000000001
1,71.0,0,0,2,71.0
48,111.8,2,2,1,5366.4
16,20.6,0,1,1,329.6
9,85.05,0,0,2,765.4499999999999
3,44.6,0,0,2,133.8
1,44.4,0,0,2,44.4
65,105.1,2,0,1,6831.5
70,115.15,2,2,1,8060.5
60,59.8,1,2,3,3588.0
69,26.3,1,1,2,1814.7
35,70.55,0,0,2,2469.25
22,20.05,0,1,3,441.1
66,79.85,2,0,0,5270.099999999999
1,70.3,0,0,2,70.3
1,79.35,0,0,0,79.35
34,90.05,0,0,1,3061.7
72,24.45,2,1,0,1760.3999999999999
31,59.95,1,2,2,1858.45
30,25.35,1,1,0,760.5
9,90.8,0,0,0,817.1999999999999
20,70.45,0,0,2,1409.0
19,34.3,0,0,1,651.6999999999999
65,105.05,0,2,2,6828.25
30,19.3,2,1,3,579.0
6,19.15,1,1,3,114.89999999999999
2,51.4,0,0,2,102.8
53,71.85,0,2,2,3808.0499999999997
7,75.4,0,0,2,527.8000000000001
61,49.7,1,2,0,3031.7000000000003
70,45.25,1,0,2,3167.5
13,78.75,0,2,2,1023.75
35,81.6,1,0,0,2856.0
2,70.4,0,0,1,140.8
3,75.8,0,0,2,227.39999999999998
3,76.1,0,0,2,228.29999999999998
62,94.0,1,0,0,5828.0
72,103.95,2,2,1,7484.400000000001
63,19.95,2,1,0,1256.85
20,71.3,0,0,1,1426.0
35,110.8,1,2,0,3878.0
21,69.1,0,0,2,1451.1
62,96.1,1,2,2,5958.2
15,48.8,0,0,3,732.0
55,50.55,0,2,1,2780.25
11,44.65,0,0,3,491.15
17,88.25,0,0,2,1500.25
61,19.45,1,1,0,1186.45
71,89.3,2,2,1,6340.3
2,70.0,0,0,0,140.0
35,19.25,2,1,3,673.75
17,70.5,0,0,0,1198.5
21,97.35,0,0,2,2044.35
47,19.65,2,1,0,923.55
3,20.85,0,1,3,62.550000000000004
3,19.65,0,1,3,58.949999999999996
44,19.35,2,1,1,851.4000000000001
1,44.0,0,0,3,44.0
44,94.4,1,0,2,4153.6
5,25.9,0,1,0,129.5
24,55.65,0,2,0,1335.6
1,69.65,0,0,2,69.65
18,75.4,0,2,2,1357.2
10,100.6,0,0,2,1006.0
65,71.0,2,2,0,4615.0
1,86.0,0,0,2,86.0
53,106.95,1,2,1,5668.35
3,21.2,1,1,3,63.599999999999994
33,61.05,2,2,3,2014.6499999999999
3,29.6,0,0,2,88.80000000000001
34,79.95,1,2,0,2718.3
14,19.7,2,1,3,275.8
13,20.3,0,1,3,263.90000000000003
46,59.9,1,0,0,2755.4
23,24.35,1,1,3,560.0500000000001
47,19.75,2,1,3,928.25
17,50.3,0,2,3,855.0999999999999
49,95.6,0,0,2,4684.4
59,50.25,0,0,2,2964.75
69,85.35,2,2,1,5889.15
11,41.6,1,0,2,457.6
10,51.65,0,2,3,516.5
12,24.0,2,1,0,288.0
45,100.85,0,0,1,4538.25
39,59.85,0,0,3,2334.15
71,25.45,2,1,1,1806.95
71,23.9,2,1,1,1696.8999999999999
33,24.15,1,1,1,796.9499999999999
67,75.7,0,0,3,5071.900000000001
37,40.2,0,2,0,1487.4
49,84.5,0,0,2,4140.5
9,50.85,0,0,3,457.65000000000003
52,91.6,2,2,1,4763.2
70,98.9,1,0,2,6923.0
1,85.0,0,0,2,85.0
14,78.95,0,0,2,1105.3
1,44.3,0,0,3,44.3
1,20.2,0,1,3,20.2
52,80.2,1,0,3,4170.400000000001
6,60.9,0,0,3,365.4
7,34.2,0,2,3,239.40000000000003
47,85.2,0,0,0,4004.4
26,87.15,1,2,1,2265.9
25,54.3,0,2,2,1357.5
69,19.1,2,1,3,1317.9
72,112.75,2,2,1,8118.0
4,19.95,0,1,3,79.8
59,19.5,2,1,3,1150.5
67,65.55,2,2,0,4391.849999999999
26,78.8,0,0,2,2048.7999999999997
27,78.2,1,0,3,2111.4
72,105.25,2,2,0,7578.0
6,89.25,0,0,2,535.5
62,20.65,2,1,1,1280.3
20,68.7,1,0,2,1374.0
6,78.65,0,2,1,471.90000000000003
51,24.75,2,1,3,1262.25
61,19.75,2,1,1,1204.75
62,89.1,0,2,2,5524.2
72,84.7,2,2,0,6098.400000000001
13,98.0,0,0,2,1274.0
5,94.45,0,0,2,472.25
3,105.0,0,0,2,315.0
26,93.85,0,0,2,2440.1
13,59.9,0,0,2,778.6999999999999
38,19.95,2,1,3,758.1
8,84.0,0,0,2,672.0
34,108.9,0,0,2,3702.6000000000004
18,33.6,0,2,3,604.8000000000001
56,85.85,1,0,3,4807.599999999999
36,34.85,0,0,0,1254.6000000000001
9,48.75,0,0,2,438.75
1,84.85,0,0,2,84.85
12,56.65,0,2,3,679.8
57,95.3,0,0,1,5432.099999999999
42,73.9,1,2,1,3103.8
33,24.5,2,1,3,808.5
70,84.6,2,2,0,5922.0
68,44.95,0,0,2,3056.6000000000004
1,24.7,0,0,2,24.7
37,100.3,0,0,1,3711.1
4,25.45,0,1,3,101.8
1,50.7,0,2,3,50.7
20,55.0,0,2,1,1100.0
72,68.4,2,2,0,4924.8
31,89.9,0,0,2,2786.9
18,78.55,0,0,2,1413.8999999999999
11,55.05,0,0,0,605.55
33,19.8,2,1,1,653.4
62,84.45,1,0,2,5235.900000000001
1,35.9,0,0,3,35.9
16,80.75,0,2,0,1292.0
22,78.65,1,0,3,1730.3000000000002
49,61.75,0,2,0,3025.75
36,63.7,1,2,1,2293.2000000000003
42,99.45,0,0,2,4176.900000000001
4,25.2,0,0,0,100.8
12,74.05,1,0,3,888.5999999999999
31,87.6,0,2,2,2715.6
5,89.15,0,2,2,445.75
66,20.0,2,1,1,1320.0
15,55.0,0,0,1,825.0
64,104.4,2,0,0,6681.6
10,20.05,0,1,1,200.5
7,89.75,0,0,2,628.25
29,34.3,0,0,2,994.6999999999999
57,20.65,2,1,0,1177.05
46,84.25,0,2,3,3875.5
53,19.65,2,1,0,1041.4499999999998
17,79.85,1,2,1,1357.4499999999998
38,20.2,2,1,3,767.6
15,19.8,1,1,3,297.0
22,50.35,0,0,2,1107.7
14,85.15,0,0,2,1192.1000000000001
57,74.6,1,0,0,4252.2
11,79.15,0,0,1,870.6500000000001
1,20.35,2,1,3,20.35
12,21.05,2,1,0,252.60000000000002
3,94.6,0,0,2,283.79999999999995
36,94.7,0,0,2,3409.2000000000003
16,94.25,0,2,2,1508.0
65,72.45,1,2,1,4709.25
2,74.95,0,0,2,149.9
42,105.2,0,2,2,4418.400000000001
72,111.95,2,2,0,8060.400000000001
62,19.85,2,1,0,1230.7
6,89.75,0,0,2,538.5
48,20.05,2,1,3,962.4000000000001
35,108.95,2,2,2,3813.25
52,19.65,1,1,1,1021.8
1,24.9,0,0,3,24.9
6,82.85,0,0,2,497.09999999999997
71,93.2,2,2,1,6617.2
67,84.8,1,2,0,5681.599999999999
60,71.75,1,2,2,4305.0
23,30.35,0,0,0,698.0500000000001
39,54.85,1,0,0,2139.15
15,19.5,1,1,3,292.5
53,103.85,0,0,2,5504.049999999999
24,24.2,2,1,3,580.8
37,19.35,0,1,2,715.95
5,83.6,0,0,2,418.0
50,100.65,1,0,2,5032.5
54,94.1,1,0,1,5081.4
3,74.55,0,2,2,223.64999999999998
68,108.45,1,0,2,7374.6
5,56.15,0,0,2,280.75
33,20.35,2,1,3,671.5500000000001
41,80.55,1,0,2,3302.5499999999997
34,61.25,1,2,3,2082.5
13,20.45,0,1,3,265.84999999999997
20,18.9,0,1,1,378.0
51,19.6,2,1,1,999.6
3,91.5,0,0,1,274.5
41,45.2,0,0,0,1853.2
13,19.45,0,1,1,252.85
35,25.45,2,1,0,890.75
12,80.85,0,2,0,970.1999999999999
4,94.9,0,2,3,379.6
43,49.05,0,0,0,2109.15
12,29.3,0,0,3,351.6
68,105.3,0,0,2,7160.4
25,88.95,0,0,2,2223.75
7,20.25,1,1,3,141.75
66,110.85,1,0,2,7316.099999999999
53,110.5,1,2,2,5856.5
63,109.4,0,2,0,6892.200000000001
70,114.2,2,2,0,7994.0
27,36.5,0,0,0,985.5
1,70.75,0,0,3,70.75
5,19.95,0,1,3,99.75
37,19.6,1,1,3,725.2
3,40.15,0,0,3,120.44999999999999
12,76.6,0,0,2,919.1999999999999
38,19.6,1,1,1,744.8000000000001
9,85.3,0,0,1,767.6999999999999
13,65.85,0,2,2,856.05
29,94.45,0,0,2,2739.05
47,20.05,2,1,1,942.35
61,99.4,0,2,0,6063.400000000001
16,20.0,0,1,3,320.0
41,78.45,2,2,2,3216.4500000000003
43,25.1,2,1,2,1079.3
36,97.35,0,0,0,3504.6
6,55.0,0,0,2,330.0
58,71.1,1,2,1,4123.799999999999
19,61.55,0,0,1,1169.45
11,45.9,0,0,0,504.9
39,40.3,1,2,0,1571.6999999999998
8,87.1,0,0,2,696.8
26,49.5,0,0,3,1287.0
53,73.8,0,0,1,3911.3999999999996
70,19.2,2,1,3,1344.0
1,45.3,0,0,3,45.3
59,25.0,2,1,3,1475.0
2,94.95,0,0,2,189.9
7,35.3,1,2,3,247.09999999999997
12,44.55,0,0,2,534.5999999999999
59,76.75,1,0,1,4528.25
61,81.0,2,0,0,4941.0
72,105.55,2,2,0,7599.599999999999
13,18.8,0,1,3,244.4
64,24.9,1,1,3,1593.6
1,23.45,0,0,2,23.45
10,64.9,1,0,3,649.0
65,61.35,1,2,0,3987.75
62,113.95,2,2,3,7064.900000000001
55,90.15,1,2,2,4958.25
25,54.1,0,0,2,1352.5
1,29.7,0,2,3,29.7
1,49.8,0,2,1,49.8
59,101.1,0,0,2,5964.9
64,24.4,2,1,0,1561.6
36,95.0,0,0,0,3420.0
3,50.65,0,0,3,151.95
61,69.9,2,2,3,4263.900000000001
26,39.95,1,0,0,1038.7
1,55.4,0,0,2,55.4
1,90.6,0,0,2,90.6
68,103.25,2,2,1,7021.0
2,86.85,0,0,3,173.7
72,94.25,2,2,0,6786.0
71,47.05,2,0,2,3340.5499999999997
57,20.55,2,1,1,1171.3500000000001
4,19.65,0,1,3,78.6
1,70.2,0,0,2,70.2
72,81.0,2,2,1,5832.0
21,75.9,1,2,0,1593.9
71,24.7,2,1,0,1753.7
29,99.05,0,0,0,2872.45
69,110.25,2,2,1,7607.25
64,85.0,2,2,1,5440.0
16,19.75,0,1,1,316.0
4,23.9,1,1,2,95.6
52,111.25,1,2,1,5785.0
2,55.1,0,2,3,110.2
1,19.95,0,1,3,19.95
18,25.15,0,0,3,452.7
2,54.15,0,0,3,108.3
19,59.8,0,0,3,1136.2
40,83.85,0,0,0,3354.0
66,104.9,1,0,2,6923.400000000001
21,75.3,0,0,3,1581.3
8,66.65,0,0,2,533.2
72,109.5,2,2,1,7884.0
48,73.85,1,0,0,3544.7999999999997
69,19.3,2,1,0,1331.7
72,118.2,2,2,2,8510.4
14,51.45,1,0,1,720.3000000000001
6,59.45,0,0,2,356.70000000000005
8,19.5,2,1,0,156.0
17,19.55,1,1,3,332.35
65,93.55,1,2,2,6080.75
57,59.3,1,2,3,3380.1
13,102.25,0,0,1,1329.25
19,95.9,0,0,1,1822.1000000000001
56,109.8,1,2,0,6148.8
14,78.1,0,0,2,1093.3999999999999
52,39.9,0,2,2,2074.7999999999997
58,64.9,2,2,1,3764.2000000000003
47,95.05,0,0,2,4467.349999999999
67,53.4,0,0,1,3577.7999999999997
2,24.9,0,0,1,49.8
6,44.7,0,0,1,268.20000000000005
71,114.0,2,2,0,8094.0
46,20.25,2,1,0,931.5
5,53.85,0,2,1,269.25
67,83.85,0,2,0,5617.95
3,20.2,0,1,0,60.599999999999994
3,19.95,0,1,3,59.849999999999994
52,104.2,0,2,2,5418.400000000001
42,50.25,0,0,2,2110.5
50,20.35,1,1,3,1017.5000000000001
23,90.0,0,2,2,2070.0
67,54.2,2,2,1,3631.4
25,99.5,0,0,2,2487.5
39,99.1,1,2,3,3864.8999999999996
69,66.9,2,2,3,4616.1
1,25.85,1,0,3,25.85
32,91.05,0,0,2,2913.6
9,71.0,0,0,2,639.0
16,93.2,0,0,1,1491.2
60,20.95,2,1,0,1257.0
72,109.2,2,0,0,7862.400000000001
5,19.35,0,1,3,96.75
26,85.8,0,2,1,2230.7999999999997
3,19.85,0,1,3,59.550000000000004
2,19.65,0,1,2,39.3
2,20.5,1,1,0,41.0
36,89.65,1,2,1,3227.4
7,74.35,0,2,3,520.4499999999999
60,49.45,2,0,1,2967.0
19,89.1,0,0,2,1692.8999999999999
45,75.15,2,2,1,3381.7500000000005
4,70.65,0,0,2,282.6
31,104.2,0,0,2,3230.2000000000003
47,90.05,0,2,2,4232.349999999999
1,79.25,0,0,2,79.25
1,44.9,0,0,0,44.9
1,19.4,0,1,1,19.4
59,88.75,0,0,1,5236.25
10,70.1,0,0,2,701.0
35,91.0,0,2,1,3185.0
4,29.65,0,0,2,118.6
32,90.8,1,2,2,2905.6
43,77.85,0,0,2,3347.5499999999997
4,54.3,0,0,2,217.2
54,18.95,2,1,3,1023.3
11,95.15,0,0,0,1046.65
66,102.4,2,2,0,6758.400000000001
61,99.9,1,0,2,6093.900000000001
72,88.7,2,2,1,6386.400000000001
44,54.3,1,0,2,2389.2
41,55.7,0,0,0,2283.7000000000003
50,103.95,1,2,2,5197.5
47,110.85,1,2,1,5209.95
8,20.15,2,1,3,161.2
18,20.05,0,1,3,360.90000000000003
72,91.95,2,2,1,6620.400000000001
1,80.5,0,0,2,80.5
42,55.65,0,0,2,2337.2999999999997
18,74.7,0,0,2,1344.6000000000001
13,104.15,1,0,1,1353.95
68,83.65,1,0,0,5688.200000000001
4,72.2,0,0,0,288.8
69,110.05,2,2,1,7593.45
17,51.5,0,0,3,875.5
25,25.5,2,1,1,637.5
43,89.55,0,0,3,3850.65
59,19.5,2,1,1,1150.5
5,80.7,0,2,2,403.5
21,77.5,1,2,3,1627.5
69,105.1,1,2,1,7251.9
13,25.15,0,0,0,326.95
42,95.25,0,0,0,4000.5
52,95.65,0,0,1,4973.8
46,85.0,0,2,2,3910.0
61,80.8,2,2,0,4928.8
29,24.85,1,0,3,720.6500000000001
25,54.75,1,0,1,1368.75
5,85.75,0,0,2,428.75
15,50.75,1,0,2,761.25
19,20.15,2,1,3,382.84999999999997
44,20.05,2,1,3,882.2
6,98.25,0,0,2,589.5
58,71.6,2,2,1,4152.799999999999
62,81.45,1,2,1,5049.900000000001
70,58.4,1,0,0,4088.0
1,25.7,0,0,3,25.7
10,53.7,2,2,1,537.0
26,19.6,1,1,0,509.6
66,89.4,0,0,1,5900.400000000001
7,69.0,0,0,2,483.0
51,84.2,1,0,0,4294.2
72,106.1,2,2,1,7639.2
65,25.75,2,1,3,1673.75
2,46.05,0,0,0,92.1
70,64.95,1,2,0,4546.5
72,85.45,2,0,1,6152.400000000001
1,20.05,0,1,3,20.05
1,76.4,0,0,3,76.4
5,100.5,0,0,2,502.5
3,20.7,0,1,3,62.099999999999994
58,25.3,2,1,1,1467.4
22,40.05,0,2,3,881.0999999999999
33,100.6,0,0,0,3319.7999999999997
1,69.95,0,0,2,69.95
54,74.0,0,0,0,3996.0
72,99.4,2,0,2,7156.8
1,93.3,0,0,2,93.3
3,49.15,0,0,2,147.45
72,107.45,2,2,1,7736.400000000001
72,83.6,2,2,1,6019.2
54,99.05,0,0,1,5348.7
59,80.1,1,0,2,4725.9
54,65.3,2,2,0,3526.2
60,89.55,2,0,2,5373.0
60,60.8,2,0,1,3648.0
3,74.5,0,0,2,223.5
69,99.15,2,2,0,6841.35
1,19.25,0,1,2,19.25
50,39.45,0,2,1,1972.5000000000002
56,44.85,0,0,1,2511.6
60,97.2,2,2,2,5832.0
69,110.55,1,2,3,7627.95
1,35.05,0,0,3,35.05
1,73.0,0,0,2,73.0
3,19.9,0,1,3,59.699999999999996
60,76.95,2,0,0,4617.0
13,35.4,2,0,3,460.2
62,20.45,2,1,0,1267.8999999999999
45,96.75,1,2,0,4353.75
25,54.2,1,0,2,1355.0
44,100.1,2,0,0,4404.4
2,45.25,0,0,3,90.5
33,83.85,0,0,1,2767.0499999999997
1,70.1,0,0,2,70.1
22,20.85,1,1,0,458.70000000000005
35,33.45,0,0,3,1170.75
29,20.2,2,1,3,585.8
27,85.9,1,2,2,2319.3
54,61.0,1,0,2,3294.0
2,70.65,0,0,2,141.3
57,86.9,1,0,2,4953.3
62,69.4,2,2,0,4302.8
15,20.35,1,1,1,305.25
2,20.35,0,1,3,40.7
70,104.3,2,0,0,7301.0
21,44.95,0,0,2,943.95
23,49.45,1,0,2,1137.3500000000001
6,20.6,1,1,3,123.60000000000001
4,19.55,2,1,1,78.2
3,99.0,0,2,1,297.0
23,93.5,0,0,2,2150.5
26,54.55,1,2,1,1418.3
8,20.05,0,1,3,160.4
26,83.95,0,0,2,2182.7000000000003
2,79.45,0,0,2,158.9
67,116.2,2,2,1,7785.400000000001
71,93.7,2,0,0,6652.7
59,79.85,1,2,1,4711.15
39,100.0,1,0,2,3900.0
21,19.6,2,1,3,411.6
1,19.7,0,1,3,19.7
48,20.2,2,1,0,969.5999999999999
31,50.4,1,2,1,1562.3999999999999
64,113.35,1,2,2,7254.4
46,80.0,0,0,0,3680.0
52,80.95,2,0,0,4209.400000000001
67,24.9,2,1,3,1668.3
67,54.9,0,0,2,3678.2999999999997
5,75.55,0,0,2,377.75
71,109.25,2,0,2,7756.75
9,77.65,0,0,0,698.85
26,95.0,0,2,2,2470.0
71,116.3,1,2,0,8257.3
32,19.9,0,1,0,636.8
2,70.35,0,0,2,140.7
71,25.6,2,1,1,1817.6000000000001
60,44.45,1,2,2,2667.0
55,100.15,1,0,2,5508.25
54,105.4,1,2,1,5691.6
2,95.85,0,0,2,191.7
6,73.85,0,0,3,443.09999999999997
48,70.1,2,2,1,3364.7999999999997
63,25.25,2,1,3,1590.75
1,79.15,0,0,2,79.15
12,21.05,0,1,1,252.60000000000002
54,24.95,0,0,0,1347.3
30,64.5,1,0,2,1935.0
30,19.65,0,1,0,589.5
4,79.0,0,0,2,316.0
40,105.95,1,0,1,4238.0
9,75.85,0,0,2,682.65
17,91.85,0,2,2,1561.4499999999998
62,43.6,2,0,1,2703.2000000000003
28,91.25,1,0,0,2555.0
70,89.75,2,2,1,6282.5
46,104.4,2,0,0,4802.400000000001
23,90.15,0,0,3,2073.4500000000003
47,40.3,1,2,2,1894.1
68,105.25,2,2,0,7157.0
60,106.0,1,0,2,6360.0
67,104.0,2,0,2,6968.0
14,69.65,0,0,2,975.1000000000001
57,74.3,0,0,2,4235.099999999999
55,100.9,1,2,3,5549.5
1,20.25,0,1,3,20.25
1,49.9,0,0,3,49.9
23,96.9,0,0,1,2228.7000000000003
13,100.35,0,2,2,1304.55
47,104.1,0,0,2,4892.7
38,20.1,1,1,3,763.8000000000001
38,74.95,0,0,0,2848.1
2,56.55,0,0,1,113.1
1,49.25,0,0,1,49.25
15,68.6,0,0,0,1029.0
26,69.05,0,0,1,1795.3
35,19.7,2,1,1,689.5
3,20.05,0,1,3,60.150000000000006
50,103.7,0,0,2,5185.0
42,94.4,0,2,2,3964.8
10,54.95,0,2,1,549.5
61,93.7,1,2,0,5715.7
68,110.25,2,2,1,7497.0
10,98.9,1,2,2,989.0
65,89.75,1,2,2,5833.75
72,80.45,2,2,0,5792.400000000001
55,79.4,0,0,2,4367.0
1,20.3,0,1,3,20.3
7,62.8,0,0,0,439.59999999999997
2,74.9,0,0,3,149.8
9,74.85,0,2,2,673.65
27,25.85,2,1,1,697.95
7,101.95,0,0,2,713.65
64,68.3,2,0,3,4371.2
70,48.4,2,2,0,3388.0
2,94.0,0,0,2,188.0
67,105.05,2,2,2,7038.349999999999
45,89.3,0,0,1,4018.5
24,25.15,2,1,1,603.5999999999999
4,19.5,2,1,1,78.0
44,92.95,0,0,0,4089.8
72,20.7,2,1,3,1490.3999999999999
1,74.3,0,0,1,74.3
66,19.35,2,1,0,1277.1000000000001
1,44.65,0,0,3,44.65
13,84.05,0,2,2,1092.6499999999999
10,80.7,0,0,0,807.0
65,104.35,0,0,2,6782.75
1,19.55,0,1,3,19.55
38,74.05,1,2,2,2813.9
23,40.1,2,2,3,922.3000000000001
10,20.1,1,1,3,201.0
4,101.7,0,0,2,406.8
72,83.55,2,2,1,6015.599999999999
35,56.85,0,0,2,1989.75
1,20.4,0,1,3,20.4
58,19.55,2,1,1,1133.9
70,106.15,1,0,2,7430.5
